input,target,source
"sleep_avg_3=5.90 mood_avg_3=4.18 sleep_slope=-0.152 mood_slope=0.188 risk=43.21 trend=0.173 user_text=I'm a male in my 20s. My girlfriend is in her late 30s. She's great. She's funny and smart, she has a big heart, and we have an excellent sex life. She recently moved in with me partially because she wanted to and partia","Current pattern appears stable, with no major short-term disruption. <p>Hi Fort Worth, &nbsp;I applaud your awareness and insight into the relationship.",counselchat_app_voice
"sleep_avg_3=6.58 mood_avg_3=3.61 sleep_slope=0.180 mood_slope=-0.210 risk=55.99 trend=-0.263 user_text=I'm a male in my 20s. My girlfriend is in her late 30s. She's great. She's funny and smart, she has a big heart, and we have an excellent sex life. She recently moved in with me partially because she wanted to and partia","Current pattern appears stable, with no major short-term disruption. <p>Are you possibly mixing up an impulse to nurture and protect someone, such as by offering housing, and your own need .",counselchat_app_voice
"sleep_avg_3=6.28 mood_avg_3=3.58 sleep_slope=0.215 mood_slope=-0.174 risk=70.46 trend=-0.255 user_text=My boyfriend and I have not had sex in a couple of weeks. He had to have a cyst removed on his testicles. I have been wanting to have sex with him for a while now, and it drives me crazy not to be able to make love to hi","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Are you talking with your boyfriend about his doctor advises on starting to have sex again?</p><p>Being able to talk .",counselchat_app_voice
"sleep_avg_3=6.33 mood_avg_3=2.55 sleep_slope=-0.002 mood_slope=-0.201 risk=50.84 trend=-0.151 user_text=I'm applying to private high schools. I'm playing basketball on my school team currently, and I love it. I also play on a team that I've hated since the beginning, and I finally want to quit before the season gets starte","Current pattern appears stable, with no major short-term disruption. <p>The situation in your family seems to place unnecessary pressure on you.",counselchat_app_voice
"sleep_avg_3=5.64 mood_avg_3=3.73 sleep_slope=0.253 mood_slope=0.163 risk=76.21 trend=-0.113 user_text=I had to go to the emergency room today to get an X-ray of my spine. My boyfriend didn't want to sit there and wait with me. Instead, he wanted to go do things for his friends while I waited. When I was done, he was twen","Signals look stable right now, so continue a steady routine with one practical check-in step. It is extremely frustrating when our significant other doesn't understand our points of view.",counselchat_app_voice
"sleep_avg_3=5.26 mood_avg_3=2.55 sleep_slope=0.004 mood_slope=0.091 risk=47.03 trend=0.038 user_text=I'm a male in my 20s. My girlfriend is in her late 30s. She's great. She's funny and smart, she has a big heart, and we have an excellent sex life. She recently moved in with me partially because she wanted to and partia","Signals look stable right now, so continue a steady routine with one practical check-in step. It sounds like there are assumptions being made regarding how she feels about you and why she is with you.",counselchat_app_voice
"sleep_avg_3=3.74 mood_avg_3=3.59 sleep_slope=-0.180 mood_slope=-0.131 risk=68.72 trend=0.018 user_text=I am in high school and have been facing anxiety issues lately. Whenever I get close to being in a relationship, some kind of anxiety takes over and keeps me from the relationship. This anxiety causes me depression at ti","Sleep remains below target, so start with one practical sleep-support action today. <p>Hi Helena,</p><p>I felt a bit sad when I read this.",counselchat_app_voice
"sleep_avg_3=6.85 mood_avg_3=2.15 sleep_slope=-0.102 mood_slope=-0.094 risk=39.85 trend=-0.073 user_text=I had to go to the emergency room today to get an X-ray of my spine. My boyfriend didn't want to sit there and wait with me. Instead, he wanted to go do things for his friends while I waited. When I was done, he was twen","Current pattern appears stable, with no major short-term disruption. <p>Hi Moore, Underneath all your anger is a lot of hurt.",counselchat_app_voice
"sleep_avg_3=6.27 mood_avg_3=4.13 sleep_slope=-0.113 mood_slope=-0.176 risk=70.35 trend=-0.163 user_text=I just got married with my husband. I have four kids of my own, and he accepts me with my kids. I am thankful he loves my kids even though they’re not his. Now we are having problems in our relationship because of my pas","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Louisiana,</p><p>You say that the problems are with your ""past"", but my hunch is the problems are about his insecu.",counselchat_app_voice
"sleep_avg_3=6.40 mood_avg_3=2.46 sleep_slope=-0.004 mood_slope=0.213 risk=77.26 trend=-0.163 user_text=I use to be so happy. No matter what, I always was happy. I got into a relationship with this guy. I love him so much. We’re both teenagers. The week after his birthday, my mom made me stop talking to him. It broke me. H","Signals look stable right now, so continue a steady routine with one practical check-in step. <p style=""margin-bottom: 0px; color: rgb(102, 102, 102); font-family: 'Open Sans', Helvetica; white-space: pre-wrap;"">Hi.",counselchat_app_voice
"sleep_avg_3=3.82 mood_avg_3=3.82 sleep_slope=-0.196 mood_slope=-0.065 risk=82.65 trend=0.012 user_text=It takes me a long time to fall asleep; I’d estimate about two hours. I often have nightmares, starting with being eaten by a monster, and I often wake up frightened and unable to breathe. I believe I started losing slee","Sleep remains below target, so start with one practical sleep-support action today. <p><!--[if gte mso 9]><xml> <o:OfficeDocumentSettings> <o:AllowPNG/> </o:OfficeDocumentSettings> </xml><![endif]--><!--[.",counselchat_app_voice
"sleep_avg_3=6.81 mood_avg_3=2.79 sleep_slope=0.033 mood_slope=0.044 risk=52.14 trend=0.223 user_text=I'm supposed to stay here the rest of my academic life, but I've never liked it here, not even before I came. I’ve never felt like I belong, I’ve missed my country every second in the past four months, and I'm just miser","Current pattern appears stable, with no major short-term disruption. <p>It sounds like you are feeling very unsure and out of place and the prospect of continuing to feel as you do now for .",counselchat_app_voice
"sleep_avg_3=6.31 mood_avg_3=3.93 sleep_slope=0.307 mood_slope=0.158 risk=65.10 trend=0.308 user_text=Hello, I have a cousin in my family who has been making me feel belittled, insecure, and frustrated during her stay here in the city. I know she comes from a place of love, but she has always been short-fused and highly ","Current pattern appears stable, with no major short-term disruption. <p>It sounds like you are feeling pretty criticized by your cousin and at the same time you are wondering whether or not.",counselchat_app_voice
"sleep_avg_3=5.84 mood_avg_3=2.67 sleep_slope=0.272 mood_slope=-0.170 risk=57.78 trend=-0.271 user_text=I've worked with this guy for about three years now, and I knew the first time I saw him that I was attracted. Over time, he became a very dear friend, and we talked about our relationship problems, family, dreams, and s","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>It sounds like you have mixed feelings and motivations - which is understandable.",counselchat_app_voice
"sleep_avg_3=5.57 mood_avg_3=3.79 sleep_slope=0.130 mood_slope=0.189 risk=59.47 trend=-0.258 user_text=How do I make myself happy without the people who made me happy? Now that they’re gone, I feel sad. It’s been two months now but I seem to be unable to stay okay and independent.","Current pattern appears stable, with no major short-term disruption. <p>It sounds like you have been feeling pretty down, since the loss of a relationship, and you're wondering how to be ha.",counselchat_app_voice
sleep_avg_3=5.26 mood_avg_3=1.30 sleep_slope=-0.240 mood_slope=-0.475 risk=69.15 trend=-0.251 user_text=I'm unemployed just relocated. I can't get approved for a place to live because of past mistakes which follow me to this day. I'm depressed and on the verge of loosing my partner because I'm overwhelmed and have trouble ,"Recent signals are declining, so keep today low-pressure and focus on one stabilizing step. <p>It sounds like you are feeling like things are hopeless and out of control and you're not sure what to do about it.",counselchat_app_voice
"sleep_avg_3=5.92 mood_avg_3=3.18 sleep_slope=-0.286 mood_slope=0.076 risk=55.87 trend=-0.041 user_text=That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>I empathize with your feeling ""crazy"" hearing your husband yell ""enough"" in response to you wanting to make a point t.",counselchat_app_voice
"sleep_avg_3=4.85 mood_avg_3=2.88 sleep_slope=0.096 mood_slope=0.253 risk=54.97 trend=0.132 user_text=My boyfriend moved in with me a few months ago. I love him, but his dog is wrecking my house. Every day we get home, there is a huge mess on the floor, and several things will be ripped up (including the couch). He's slo","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Every living creature needs time and support to adjust to a new situation.",counselchat_app_voice
"sleep_avg_3=6.44 mood_avg_3=1.96 sleep_slope=0.140 mood_slope=0.045 risk=75.68 trend=0.146 user_text=It has been going on more often lately, but not all the time. It has been starting to affect my driving, among other things.","Current pattern appears stable, with no major short-term disruption. <p>It's important to make an appointment with a neurologist and ophthalmologist ASAP for evaluation.",counselchat_app_voice
"sleep_avg_3=5.83 mood_avg_3=3.63 sleep_slope=-0.235 mood_slope=-0.066 risk=63.12 trend=-0.122 user_text=I'm a teenager, and I struggle with going out and talking to people. I feel awful about leaving home. I know I can't afford a therapist so I don't know what my problem is, but I think I might have social anxiety.","Current pattern appears stable, with no major short-term disruption. <p>If you are noticing that anxiety tends to be triggered around interactions with others, then you may have social anxi.",counselchat_app_voice
"sleep_avg_3=5.59 mood_avg_3=3.17 sleep_slope=0.241 mood_slope=0.286 risk=40.35 trend=0.025 user_text=People who are parental figures in my life have, in the past, hurt me, and some continue to do so. It makes me feel like I'm not good enough for my husband or the life he provides me. I have had jobs, but I am going thro","Current pattern appears stable, with no major short-term disruption. <p>It sounds like you have been thinking about how past hurts have influenced you, and when you try to talk about these .",counselchat_app_voice
"sleep_avg_3=6.87 mood_avg_3=4.13 sleep_slope=-0.286 mood_slope=0.163 risk=59.85 trend=0.176 user_text=That phrase makes me crazy. It happens anytime I point out something to my husband that he needs to change, such as looking up from his iPad long enough for me to tell him the grandbaby almost pulled the shelf unit over ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>It's hard to say what is okay and what is not okay, as it depends on what you and your husband feel is appropriate in.",counselchat_app_voice
"sleep_avg_3=4.70 mood_avg_3=1.65 sleep_slope=-0.251 mood_slope=-0.239 risk=78.97 trend=-0.315 user_text=My fiancée suffers from severe anxiety and depression. She has had it most of her life. Her anxiety in public places is the worst. It gets to points where she can't breathe or move. Sometimes, she won't even go to the re","High risk signals are present, so use safety-first pacing and seek support if symptoms escalate. <p>It sounds like you have been a positive support for your fiancee.",counselchat_app_voice
"sleep_avg_3=6.81 mood_avg_3=1.87 sleep_slope=0.274 mood_slope=0.146 risk=48.60 trend=-0.260 user_text=My husband and I got into a huge dispute. He said he wanted a divorce, and I left. I still come home a lot and see my kids, and he has not filed yet even though he still said he is. What does that mean for our marriage?","Current pattern appears stable, with no major short-term disruption. <p>In any relationship, including marriage, each partner will be better able to do their part, by understanding their ow.",counselchat_app_voice
sleep_avg_3=6.18 mood_avg_3=4.08 sleep_slope=-0.072 mood_slope=-0.059 risk=64.64 trend=-0.231 user_text=I don't know what to say. I have never really known who I am.,"Current pattern appears stable, with no major short-term disruption. Therapy may be an effective way for you to get a stronger sense of who you are.",counselchat_app_voice
sleep_avg_3=3.58 mood_avg_3=1.30 sleep_slope=-0.561 mood_slope=-0.396 risk=79.06 trend=-0.591 user_text=I feel that I need to end my present relationship. He lives three hours away and likes the reassurance of having someone to talk to multiple times per day and seeing me once or twice a month. I want someone who is more p,"Current pattern suggests high risk, and close support is recommended in the near term. <p>It sounds like you have some insight into the cycle that you describe with your current relationship and at the same .",counselchat_app_voice
"sleep_avg_3=3.74 mood_avg_3=2.65 sleep_slope=0.056 mood_slope=0.043 risk=58.91 trend=-0.024 user_text=I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tired. I’m also noticing increased irritability and experiencin","Sleep remains below target, so start with one practical sleep-support action today. <p>It sounds like you are noticing yourself becoming overwhelmed with anxiety, feeling more irritable, and struggling to.",counselchat_app_voice
sleep_avg_3=5.25 mood_avg_3=1.49 sleep_slope=0.135 mood_slope=-0.280 risk=59.67 trend=-0.226 user_text=I am really worried about one of my friends because I think he has major depression. He disagrees with me on that. He is shut off when it comes to talking to people and telling them how he really feels. He told me he fee,"Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. First of all, I can tell that you really care about your friend and I think it's great that you are reaching out with yo.",counselchat_app_voice
sleep_avg_3=4.81 mood_avg_3=2.72 sleep_slope=-0.302 mood_slope=0.259 risk=58.79 trend=0.230 user_text=I think about death all the time because I feel so alone. I want someone to love and someone to love me.,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Ohio,</p><p>I'm so glad you reached out.",counselchat_app_voice
"sleep_avg_3=5.25 mood_avg_3=3.29 sleep_slope=-0.204 mood_slope=-0.180 risk=49.19 trend=0.238 user_text=I like getting attention from men. I don't have sex. I lead them on to thinking I might want to. I like to tease, I like for men to chase me, and I like to feel wanted.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Michigan, Good for you for recognising a destructive pattern.",counselchat_app_voice
"sleep_avg_3=6.24 mood_avg_3=3.18 sleep_slope=0.251 mood_slope=0.132 risk=72.71 trend=-0.206 user_text=I feel that I am struggling with undiagnosed bipolar disorder, and it is making my day-to-day life extremely difficult.","Signals look stable right now, so continue a steady routine with one practical check-in step. It sounds like you are experiencing a great deal of distress and you're wondering if it may meet a diagnosis of Bipolar .",counselchat_app_voice
"sleep_avg_3=7.32 mood_avg_3=1.28 sleep_slope=0.042 mood_slope=0.018 risk=81.31 trend=-0.026 user_text=I never feel like myself. I can’t even think straight anymore. I start stuttering and I can’t remember anything. I always get nervous and usually talk myself down but recently end up fighting with, what feels like, someo","Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>What you are describing sounds like it may be a form of dissociation.",counselchat_app_voice
"sleep_avg_3=6.74 mood_avg_3=2.55 sleep_slope=-0.133 mood_slope=-0.097 risk=41.94 trend=0.012 user_text=I find that I imagine things sexually, and I hate it because it puts strain on my relationship. I feel helpless and guilty. I want it to go away, and I want to make my woman happy again.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>It is completely understandable that you would like to find a way to make these intrusive thoughts go away, however, .",counselchat_app_voice
sleep_avg_3=5.99 mood_avg_3=3.25 sleep_slope=0.318 mood_slope=0.269 risk=75.26 trend=0.274 user_text=I think about death all the time because I feel so alone. I want someone to love and someone to love me.,"Current pattern appears stable, with no major short-term disruption. <p>Feeling alone and/or isolated is almost always associated with being depressed.",counselchat_app_voice
"sleep_avg_3=6.68 mood_avg_3=4.07 sleep_slope=0.108 mood_slope=-0.278 risk=44.83 trend=-0.230 user_text=I am a teenager, and my brother is a few years older. He has a girlfriend who is always with him. He never hangs out with me anymore. We were really close, and it is making me really sad.","Current pattern appears stable, with no major short-term disruption. <p>It is always hard when we feel as if we are losing somebody close to us.",counselchat_app_voice
"sleep_avg_3=3.30 mood_avg_3=3.01 sleep_slope=-0.133 mood_slope=0.133 risk=81.00 trend=-0.004 user_text=I've been hurt by a man for five years. He doesn't involve me with the family or kids. Everyone in the family is against me. There is a Mass today for a family member, and he never asked me to go. I'm to sit home alone n","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>Hi Florida,</p><p>I get the sense that, aside from this relationship, you're quite isolated in general.",counselchat_app_voice
"sleep_avg_3=6.83 mood_avg_3=2.02 sleep_slope=0.099 mood_slope=0.264 risk=58.77 trend=0.129 user_text=I found out today that my wife is cheating on me. I love her, but she won’t tell the truth even when I have proof. When I beg her to tell the truth, she yells, cusses, and gets a huge attitude.","Current pattern appears stable, with no major short-term disruption. <p>Hi Prattville,&nbsp;</p><p>I'm sorry this is happening to you.",counselchat_app_voice
"sleep_avg_3=6.62 mood_avg_3=3.34 sleep_slope=-0.139 mood_slope=-0.233 risk=67.59 trend=-0.133 user_text=I never get infections or scars or anything, and it doesn't bother me if it gets filled up with blood or something, but I'm concerned.","Current pattern appears stable, with no major short-term disruption. <p>Hi Houston, The fact that you're concerned says a lot.",counselchat_app_voice
"sleep_avg_3=6.25 mood_avg_3=1.19 sleep_slope=0.008 mood_slope=-0.133 risk=57.50 trend=-0.125 user_text=I never feel like myself. I can’t even think straight anymore. I start stuttering and I can’t remember anything. I always get nervous and usually talk myself down but recently end up fighting with, what feels like, someo","Mood appears low right now, so keep the next step small and grounding. <p>Hi Houston, Okay, something's definitely going on, right? My gut is to start with your family physician, because you .",counselchat_app_voice
"sleep_avg_3=5.53 mood_avg_3=4.18 sleep_slope=0.173 mood_slope=0.173 risk=64.75 trend=0.018 user_text=I am a teenager, and my brother is a few years older. He has a girlfriend who is always with him. He never hangs out with me anymore. We were really close, and it is making me really sad.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Zionsville.",counselchat_app_voice
sleep_avg_3=5.25 mood_avg_3=2.01 sleep_slope=0.251 mood_slope=0.159 risk=59.14 trend=-0.209 user_text=I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are ,"Current pattern appears stable, with no major short-term disruption. <p>I think one of the first questions that springs to mind for me is, ""what's the rush?"" &nbsp;Just because other people.",counselchat_app_voice
"sleep_avg_3=4.45 mood_avg_3=3.27 sleep_slope=-0.226 mood_slope=-0.063 risk=53.15 trend=0.048 user_text=At school, it feels like I've lost all my friends, and I've been really weird with my sleeping patterns. I used to cut myself, and I really want to again, but I change in the locker rooms because I don’t want anybody to ","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>As silly as it may sound, making sure that we are getting the right amount of *restful* sleep is very important when .",counselchat_app_voice
"sleep_avg_3=7.34 mood_avg_3=1.59 sleep_slope=-0.007 mood_slope=-0.127 risk=79.67 trend=-0.117 user_text=For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all social situations as it causes me great anxiety. It is how bo","Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>One of the greatest ways that we can promote ourselves s by learning how to assert ourselves.",counselchat_app_voice
"sleep_avg_3=6.99 mood_avg_3=2.04 sleep_slope=0.288 mood_slope=0.251 risk=65.35 trend=-0.273 user_text=I'm scared that I am with this man so I won't be alone. He should be with somebody who deserves him if this is the case, and I don’t want to hurt him.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>While not wanting to be alone may not be the best reason to be in a relationship, it is probably more common and norm.",counselchat_app_voice
"sleep_avg_3=5.99 mood_avg_3=3.17 sleep_slope=0.072 mood_slope=-0.291 risk=50.79 trend=0.256 user_text=My mom and I have been fighting a lot now, and I just want a good relationship with her.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>The best way to work on a relationship is for both people to engage with the problem and start communicating with eac.",counselchat_app_voice
sleep_avg_3=7.02 mood_avg_3=1.81 sleep_slope=-0.166 mood_slope=0.201 risk=70.58 trend=0.310 user_text=I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are ,"Current pattern appears stable, with no major short-term disruption. <p>It is very hard to want a loving relationship, and either see or imagine all around you, the great times other couple.",counselchat_app_voice
"sleep_avg_3=5.79 mood_avg_3=1.81 sleep_slope=-0.235 mood_slope=-0.559 risk=62.53 trend=-0.452 user_text=I have been in a relationship with my boyfriend for about six years now. In the past, our relationship was difficult and frustrating. We argued a lot, and due to that, there was a lot of tension between us. We stayed tog","Your trend looks declining this week, with rising strain and reduced resilience. <p>Hi Cerritos,</p><p>This is an interesting twist because it's more common for the person in your position to want to m.",counselchat_app_voice
"sleep_avg_3=7.49 mood_avg_3=1.25 sleep_slope=0.028 mood_slope=-0.006 risk=70.30 trend=-0.214 user_text=When I'm not cutting, I'm drinking. When I try healthy outlets such as exercise, I end up running myself down into an asthma attack. From weapons, to words, I can't help but self harm. What am I supposed to do, how do I ","Mood appears low right now, so keep the next step small and grounding. <p>It sounds like you are feeling helpless and out of control, you are concerned about your behavior, and at the same ti.",counselchat_app_voice
"sleep_avg_3=5.78 mood_avg_3=1.82 sleep_slope=0.207 mood_slope=-0.079 risk=71.08 trend=-0.199 user_text=It's not entirely true to say I enjoy being sad, but I always find a way to feel that way. I listen to sad music, read tragic stories, and, in a twisted way, like how bad it makes me feel. I focus on negative aspects of ","Current pattern appears stable, with no major short-term disruption. <p>It sounds like you are noticing that you are drawn towards sad and negative content and it's hard to understand why.",counselchat_app_voice
"sleep_avg_3=5.86 mood_avg_3=0.71 sleep_slope=0.060 mood_slope=-0.286 risk=76.22 trend=-0.239 user_text=I have an ex-boyfriend who just lies about everything. He is super lazy. He lies to everyone that he has a good job, builds trust, and then start borrowing money—and large amounts too. It has come to the point where he h","Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>It sounds like you have some ambivalent feelings towards your ex-boyfriend that are difficult to sort out.",counselchat_app_voice
"sleep_avg_3=3.05 mood_avg_3=2.43 sleep_slope=-0.192 mood_slope=0.093 risk=48.53 trend=-0.097 user_text=About two and a half months ago, I met a woman on a dating site. We went out on two dates, and then despite her original plans on how to pace and conduct the relationship, I ended up at her house on a the Friday night on","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>Love doesn't hurt.",counselchat_app_voice
"sleep_avg_3=7.06 mood_avg_3=2.42 sleep_slope=0.116 mood_slope=0.276 risk=51.52 trend=0.023 user_text=I have major depression, severe, PTSD, anxiety disorder, and personality disorder. I had an appointment with my doctor. I was very upset, and I shared with him about that particular drug.","Current pattern appears stable, with no major short-term disruption. <p>Your doctor might be required to tell your psychiatrist - especially if your doctor is concerned about your safety.",counselchat_app_voice
"sleep_avg_3=4.70 mood_avg_3=2.72 sleep_slope=-0.012 mood_slope=-0.034 risk=79.65 trend=-0.211 user_text=An organization admitted to implanting thoughts in my head with technologies. The study was to implant a fantasy other people are having, but to me, it's a nightmare. I lost my kids, my job, and all that. I was an unwill","Low sleep is the main concern right now, so prioritize rest structure and recovery habits. <p>Given your experience of being imposed upon against your will, and all the personal and professional loss that has co.",counselchat_app_voice
"sleep_avg_3=6.13 mood_avg_3=3.00 sleep_slope=-0.239 mood_slope=0.317 risk=54.63 trend=-0.250 user_text=I'm an early 20 something year-old virgin, and my boyfriend is in his early 20s with kids. He's cheated on me twice: once in the beginning and then four months ago. He wasn't use to dating a virgin and broke up with me t","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Sorry to hear about all the stress in the relationship.",counselchat_app_voice
"sleep_avg_3=4.89 mood_avg_3=2.73 sleep_slope=-0.266 mood_slope=0.124 risk=36.97 trend=-0.041 user_text=I have experienced cycles of depression for the past four years, and it hits me harder every time it comes back. This past time, it was extremely debilitating, so I went on Wellbutrin. I could feel the effects of the med","Current pattern appears stable, with no major short-term disruption. Deciding whether or not psychiatric medicine is a good option can be complicated, as you have noticed, and only a person.",counselchat_app_voice
"sleep_avg_3=5.85 mood_avg_3=2.14 sleep_slope=0.062 mood_slope=-0.294 risk=75.08 trend=0.171 user_text=My husband and I have been together since high school. We have been married going on for nearly ten years, and we have three beautiful children. A few weeks ago, my husband decided he need some time apart and moved over ","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>While it would be impossible for me to say whether your marriage can be saved it sounds like you are both willing to .",counselchat_app_voice
"sleep_avg_3=4.51 mood_avg_3=3.65 sleep_slope=-0.227 mood_slope=-0.155 risk=51.80 trend=0.012 user_text=About two and a half months ago, I met a woman on a dating site. We went out on two dates, and then despite her original plans on how to pace and conduct the relationship, I ended up at her house on a the Friday night on","Sleep remains below target, so start with one practical sleep-support action today. <p>That sounds really heartbreaking.",counselchat_app_voice
sleep_avg_3=7.01 mood_avg_3=2.64 sleep_slope=-0.192 mood_slope=0.092 risk=51.22 trend=-0.222 user_text=I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are ,"Current pattern appears stable, with no major short-term disruption. I think that every person who has been single for any extended period of time has felt the same worries - myself include.",counselchat_app_voice
"sleep_avg_3=5.21 mood_avg_3=1.53 sleep_slope=-0.331 mood_slope=-0.425 risk=81.08 trend=-0.549 user_text=I have been in a relationship with my boyfriend for about six years now. In the past, our relationship was difficult and frustrating. We argued a lot, and due to that, there was a lot of tension between us. We stayed tog","Your trend looks declining this week, with rising strain and reduced resilience. <p>So wonderful to have a boyfriend who is able to understand and forgive you.",counselchat_app_voice
sleep_avg_3=4.97 mood_avg_3=2.39 sleep_slope=0.018 mood_slope=0.036 risk=40.31 trend=0.297 user_text=I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems like everyone my age has already had boyfriends by now or are ,"Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Winters, I'm so glad you wrote, because I think there are a lot of young women experiencing the exact same thing.",counselchat_app_voice
"sleep_avg_3=5.07 mood_avg_3=1.96 sleep_slope=0.012 mood_slope=-0.309 risk=65.70 trend=0.143 user_text=I don't know what's with me. I'm almost constantly angry. Even when I'm happy, I still feel anger inside me. When I acknowledge it, it ruins my mood and takes over. I get angry at the littlest things. Even if I think som","Current pattern appears stable, with no major short-term disruption. <p>Hi Nashville, I'm glad you want this to be different.",counselchat_app_voice
"sleep_avg_3=5.69 mood_avg_3=2.14 sleep_slope=-0.254 mood_slope=-0.170 risk=50.77 trend=0.040 user_text=My mom made a lot of mistakes a couple years back, and I can't seem to forgive her. I want to say that it's okay, but I can't. I feel like even if I did forgive her, I wouldn't be able to say it to her face.","Current pattern appears stable, with no major short-term disruption. <p>Hi Cleveland, I think I get what you're feeling.",counselchat_app_voice
"sleep_avg_3=7.20 mood_avg_3=0.86 sleep_slope=-0.062 mood_slope=-0.086 risk=67.67 trend=-0.256 user_text=My ex-husband told my two adolescents that Santa doesn't exist on the day before Christmas. They are desperate to hold on to the magic of Christmas, but I don't know if it's right for me to lie to them and tell them that","Mood appears low right now, so keep the next step small and grounding. <p>Well Boise, the cat's out of the bag now, isn't it? I love that you want to help your kids keep the magic of Christma.",counselchat_app_voice
sleep_avg_3=7.05 mood_avg_3=3.35 sleep_slope=-0.139 mood_slope=0.074 risk=53.79 trend=0.159 user_text=I broke up with him three weeks ago because I felt that he needed to be more respectful. He has since had a rebound relationship. He says he loves and misses me but refuses to see me. He says it's going to be too difficu,"Current pattern appears stable, with no major short-term disruption. <p>Hi Kansas,</p><p>I think your first instinct was good; you broke up with him.",counselchat_app_voice
"sleep_avg_3=6.27 mood_avg_3=2.63 sleep_slope=0.312 mood_slope=-0.029 risk=74.45 trend=-0.222 user_text=My mom made a lot of mistakes a couple years back, and I can't seem to forgive her. I want to say that it's okay, but I can't. I feel like even if I did forgive her, I wouldn't be able to say it to her face.","Current pattern appears stable, with no major short-term disruption. <p>How someone feels when they forgive another, is at peace with themselves and their understanding of what went wrong, .",counselchat_app_voice
"sleep_avg_3=5.34 mood_avg_3=2.49 sleep_slope=0.148 mood_slope=0.296 risk=51.09 trend=-0.155 user_text=I've been with my husband for eight years now. We have split twice before, and the first time was because he cheated. I took him back months later, and he really tried making it up to me by making a lot of changes. Howev","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Jayuya, I'm struggling in this moment with my own biases.",counselchat_app_voice
"sleep_avg_3=5.68 mood_avg_3=1.85 sleep_slope=0.195 mood_slope=-0.228 risk=54.24 trend=0.135 user_text=I crave attention, companionship, and sex. She has had a hysterectomy, and she has a bad knee.","Signals look stable right now, so continue a steady routine with one practical check-in step. <p>Hi Hampton,</p><p>Although I'd bet your wife also wants the attention and companionship, it seems that there are a fe.",counselchat_app_voice
"sleep_avg_3=4.97 mood_avg_3=2.45 sleep_slope=-0.052 mood_slope=-0.093 risk=61.42 trend=0.020 user_text=My girlfriend and I have broken up and gotten back together numerous times in the past two years. We recently just broke up again last night on New Year’s Eve. When we break up, the very next day, she calls me and acts a","Sleep remains below target, so start with one practical sleep-support action today. <p>Love is not enough to keep a relationship together.",counselchat_app_voice
"sleep_avg_3=7.11 mood_avg_3=1.28 sleep_slope=-0.019 mood_slope=-0.176 risk=57.69 trend=-0.152 user_text=I am so angry. I feel like the arguments with my parents have caused me so much anxiety and stress, and I don't know what to do. I want to sit down with a psychologist, but I cannot afford one, nor do I have my own healt","Low mood is the dominant concern in this window, so use gentle routines and supportive check-ins. <p>First off, it is great that you recognize that some changes need to be made.",counselchat_app_voice
"sleep_avg_3=3.74 mood_avg_3=1.94 sleep_slope=-0.342 mood_slope=-0.127 risk=92.42 trend=-0.217 user_text=I have bipolar II disorder, I'm addicted to alcohol and weed, and I'm hopeless. I keep drinking even though it's harming myself and others.","Current pattern suggests high risk, and close support is recommended in the near term. The first step to change is to admit that you have a problem that is in need of change.",counselchat_app_voice
